view,frame_zero_based,time_ms,draw_index,id,asset,parent,file,position_x,position_y,angle_degrees,scale_x,scale_y,pivot_x,pivot_y,native_width,native_height
down_right,3,360,17,knee_joint_near,knee,hip_near,workspace/plain-walk-v13/parts/down_right/knee.png,89.85687996780112,202.18109884505526,0,1,0.8427267350040312,4,4,8,8
down_right,3,360,18,thigh_near,thigh,hip_near,workspace/plain-walk-v13/parts/down_right/thigh.png,90.48456710674492,179.08187337521542,1.556544655065521,1,0.8887596972655598,7,3,14,32
down_right,3,360,19,ankle_joint_near,ankle,knee_near,workspace/plain-walk-v13/parts/down_right/ankle.png,79.8779653889467,221.98798378287205,0,1,1,3,3,6,6
down_right,3,360,20,foot_near,foot_toe,ankle_near,workspace/plain-walk-v13/parts/down_right/foot_toe.png,79.8779653889467,221.98798378287205,0.7919595949289332,0.9931057088834312,0.9931057088834312,6.5,2,15,17
down_right,3,360,21,neck,neck,cervical,workspace/plain-walk-v13/parts/down_right/neck.png,96.56246651243052,132.76934593336438,-9.090276920822323,0.875,1.6658988901172165,4,5,8,10
down_right,3,360,22,upper_body,upper_body,waist,workspace/plain-walk-v13/parts/down_right/upper_body.png,96.49497474683058,158.5,1.414213562373095,1,1,16,32,32,34
down_right,3,360,23,upper_arm_near,upper_arm,shoulder_near,workspace/plain-walk-v13/parts/down_right/upper_arm.png,86.96694412572513,139.25898566906417,1.9874780198078204,1,0.9829865840834291,4.5,3,9,28
down_right,3,360,24,elbow_joint_near,elbow,shoulder_near,workspace/plain-walk-v13/parts/down_right/elbow.png,86.21694134259273,160.87168115291092,0,1,1,3,3,6,6
down_right,3,360,25,forearm_near,forearm,elbow_near,workspace/plain-walk-v13/parts/down_right/forearm.png,86.21694134259273,160.87168115291092,-21.451768898773118,1,0.8092434065450549,3.5,3,7,23
down_right,3,360,26,wrist_joint_near,wrist,elbow_near,workspace/plain-walk-v13/parts/down_right/wrist.png,91.24817264536954,173.67580373462457,0,1,1,2.5,2.5,5,5
down_right,3,360,27,hand_near,hand,wrist_near,workspace/plain-walk-v13/parts/down_right/hand.png,91.24817264536954,173.67580373462457,-13.010764773832474,1,0.9653917307774098,4,2,8,9
down_right,3,360,28,head,head,neck,workspace/plain-walk-v13/parts/down_right/head.png,95.56246651243052,126.51934593336438,0,1,1,26,60,64,65
down_right,4,480,0,hip_joint_far,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,102.50538238691624,178.41812662478458,0,1,1,4,4,8,8
down_right,4,480,1,thigh_far,thigh,hip_far,workspace/plain-walk-v13/parts/down_right/thigh.png,102.50538238691624,178.41812662478458,-19.898759902447384,1,0.9252050169168002,7,3,14,32
down_right,4,480,2,knee_joint_far,knee,hip_far,workspace/plain-walk-v13/parts/down_right/knee.png,110.69283538081972,201.0372454414485,0,1,0.9623167300422261,4,4,8,8
down_right,4,480,3,shin_far,shin,knee_far,workspace/plain-walk-v13/parts/down_right/shin.png,110.69283538081972,201.0372454414485,-14.83624692523676,1,0.9291709597030614,5,3,10,34
down_right,4,480,4,ankle_joint_far,ankle,knee_far,workspace/plain-walk-v13/parts/down_right/ankle.png,117.35462479183374,226.18667408247373,0,1,1,3,3,6,6
down_right,4,480,5,foot_far,foot_heel,ankle_far,workspace/plain-walk-v13/parts/down_right/foot_heel.png,117.35462479183374,226.18667408247373,-1.3859292911256331,1.0132582521472477,1.0132582521472477,5,2,17,15
down_right,4,480,6,shoulder_joint_far,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,107.98522766148193,140.27757398398091,0,0.72,0.72,3.5,3.5,7,7
down_right,4,480,7,upper_arm_far,upper_arm,shoulder_far,workspace/plain-walk-v13/parts/down_right/upper_arm.png,107.98522766148193,140.27757398398091,3.8851089704466726,-1,0.9791041569960405,4.5,3,9,28
down_right,4,480,8,elbow_joint_far,elbow,shoulder_far,workspace/plain-walk-v13/parts/down_right/elbow.png,106.52574383040447,161.76836417108981,0,1,1,3,3,6,6
down_right,4,480,9,forearm_far,forearm,elbow_far,workspace/plain-walk-v13/parts/down_right/forearm.png,106.52574383040447,161.76836417108981,-6.614221942968861,-1,1.00670039109758,3.5,3,7,23
down_right,4,480,10,wrist_joint_far,wrist,elbow_far,workspace/plain-walk-v13/parts/down_right/wrist.png,108.49698729051029,178.76836417108981,0,1,1,2.5,2.5,5,5
down_right,4,480,11,hand_far,hand,wrist_far,workspace/plain-walk-v13/parts/down_right/hand.png,108.49698729051029,178.76836417108981,7.467047609329942,-1,0.9931184854131231,4,2,8,9
down_right,4,480,12,shoulder_joint_near,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,86.96694412572513,140.75898566906417,0,0.72,0.72,3.5,3.5,7,7
down_right,4,480,13,waist_joint,waist,root,workspace/plain-walk-v13/parts/down_right/waist.png,96.49497474683058,160,0,1,1,9,5,18,10
down_right,4,480,14,lower_body,lower_body,root,workspace/plain-walk-v13/parts/down_right/lower_body.png,96.49497474683058,160,0,1,1,14,-2,28,26
down_right,4,480,15,hip_joint_near,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,90.48456710674492,180.58187337521542,0,1,1,4,4,8,8
down_right,4,480,16,shin_near,shin,knee_near,workspace/plain-walk-v13/parts/down_right/shin.png,86.58914077106962,203.61739061282157,37.10088312718086,1,0.7741270844862126,5,3,10,34
down_right,4,480,17,knee_joint_near,knee,hip_near,workspace/plain-walk-v13/parts/down_right/knee.png,86.58914077106962,203.61739061282157,0,1,0.838348898411614,4,4,8,8
down_right,4,480,18,thigh_near,thigh,hip_near,workspace/plain-walk-v13/parts/down_right/thigh.png,90.48456710674492,180.58187337521542,9.598211150359905,1,0.8985601572100385,7,3,14,32
down_right,4,480,19,ankle_joint_near,ankle,knee_near,workspace/plain-walk-v13/parts/down_right/ankle.png,73.51400435826778,220.90526608228745,0,1,1,3,3,6,6
down_right,4,480,20,foot_near,foot_toe,ankle_near,workspace/plain-walk-v13/parts/down_right/foot_toe.png,73.51400435826778,220.90526608228745,1.9798989873223332,0.9835597673374128,0.9835597673374128,6.5,2,15,17
down_right,4,480,21,neck,neck,cervical,workspace/plain-walk-v13/parts/down_right/neck.png,96.56246651243052,134.26934593336438,-9.090276920822323,0.875,1.6658988901172165,4,5,8,10
down_right,4,480,22,upper_body,upper_body,waist,workspace/plain-walk-v13/parts/down_right/upper_body.png,96.49497474683058,160,1.414213562373095,1,1,16,32,32,34
down_right,4,480,23,upper_arm_near,upper_arm,shoulder_near,workspace/plain-walk-v13/parts/down_right/upper_arm.png,86.96694412572513,140.75898566906417,-3.5425144977272534,1,0.9474797134563449,4.5,3,9,28
down_right,4,480,24,elbow_joint_near,elbow,shoulder_near,workspace/plain-walk-v13/parts/down_right/elbow.png,88.25491151856964,161.5637101032413,0,1,1,3,3,6,6
down_right,4,480,25,forearm_near,forearm,elbow_near,workspace/plain-walk-v13/parts/down_right/forearm.png,88.25491151856964,161.5637101032413,-40.79849264879122,1,0.6767333807382467,3.5,3,7,23
down_right,4,480,26,wrist_joint_near,wrist,elbow_near,workspace/plain-walk-v13/parts/down_right/wrist.png,95.77193848659469,170.27273286064352,0,1,1,2.5,2.5,5,5
down_right,4,480,27,hand_near,hand,wrist_near,workspace/plain-walk-v13/parts/down_right/hand.png,95.77193848659469,170.27273286064352,-23.23552882978995,1,0.885922864589235,4,2,8,9
down_right,4,480,28,head,head,neck,workspace/plain-walk-v13/parts/down_right/head.png,95.56246651243052,128.01934593336438,0,1,1,26,60,64,65
down_right,5,600,0,hip_joint_far,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,102.50538238691624,178.91812662478458,0,1,1,4,4,8,8
down_right,5,600,1,thigh_far,thigh,hip_far,workspace/plain-walk-v13/parts/down_right/thigh.png,102.50538238691624,178.91812662478458,-24.202569990332336,1,0.8956495633937783,7,3,14,32
down_right,5,600,2,knee_joint_far,knee,hip_far,workspace/plain-walk-v13/parts/down_right/knee.png,112.05216715625122,200.15813800621845,0,1,0.7862946814891674,4,4,8,8
down_right,5,600,3,shin_far,shin,knee_far,workspace/plain-walk-v13/parts/down_right/shin.png,112.05216715625122,200.15813800621845,5.898971870173909,1,0.860313612756473,5,3,10,34
down_right,5,600,4,ankle_joint_far,ankle,knee_far,workspace/plain-walk-v13/parts/down_right/ankle.png,109.57645019878171,224.11936091292895,0,1,1,3,3,6,6
down_right,5,600,5,foot_far,foot,ankle_far,workspace/plain-walk-v13/parts/down_right/foot.png,109.57645019878171,224.11936091292895,0,1.0015909902576696,1.0015909902576696,5.5,2,17,16
down_right,5,600,6,shoulder_joint_far,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,107.98522766148193,140.77757398398091,0,0.72,0.72,3.5,3.5,7,7
down_right,5,600,7,upper_arm_far,upper_arm,shoulder_far,workspace/plain-walk-v13/parts/down_right/upper_arm.png,107.98522766148193,140.77757398398091,1.0678115716881422,-1,0.9900808001234566,4.5,3,9,28
down_right,5,600,8,elbow_joint_far,elbow,shoulder_far,workspace/plain-walk-v13/parts/down_right/elbow.png,107.57930792399374,162.5555689491034,0,1,1,3,3,6,6
down_right,5,600,9,forearm_far,forearm,elbow_far,workspace/plain-walk-v13/parts/down_right/forearm.png,107.57930792399374,162.5555689491034,-8.19640169587988,-1,1.0077101850860408,3.5,3,7,23
down_right,5,600,10,wrist_joint_far,wrist,elbow_far,workspace/plain-walk-v13/parts/down_right/wrist.png,110.02162974472,179.51165137616948,0,1,1,2.5,2.5,5,5
down_right,5,600,11,hand_far,hand,wrist_far,workspace/plain-walk-v13/parts/down_right/hand.png,110.02162974472,179.51165137616948,7.212489168102785,-1,0.9931184854131231,4,2,8,9
down_right,5,600,12,shoulder_joint_near,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,86.96694412572513,141.25898566906417,0,0.72,0.72,3.5,3.5,7,7
down_right,5,600,13,waist_joint,waist,root,workspace/plain-walk-v13/parts/down_right/waist.png,96.49497474683058,160.5,0,1,1,9,5,18,10
down_right,5,600,14,lower_body,lower_body,root,workspace/plain-walk-v13/parts/down_right/lower_body.png,96.49497474683058,160.5,-0.3535533905932738,1,1,14,-2,28,26
down_right,5,600,15,hip_joint_near,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,90.48456710674492,181.08187337521542,0,1,1,4,4,8,8
down_right,5,600,16,shin_near,shin,knee_near,workspace/plain-walk-v13/parts/down_right/shin.png,98.08461576894062,204.37652430569145,52.76491205012429,1,0.7215590143017244,5,3,10,34
down_right,5,600,17,knee_joint_near,knee,hip_near,workspace/plain-walk-v13/parts/down_right/knee.png,98.08461576894062,204.37652430569145,0,1,0.62,4,4,8,8
down_right,5,600,18,thigh_near,thigh,hip_near,workspace/plain-walk-v13/parts/down_right/thigh.png,90.48456710674492,181.08187337521542,-18.069290609093756,1,0.9424266028901217,7,3,14,32
down_right,5,600,19,ankle_joint_near,ankle,knee_near,workspace/plain-walk-v13/parts/down_right/ankle.png,81.99928573250635,216.60148761594826,0,1,1,3,3,6,6
down_right,5,600,20,foot_near,foot_toe,ankle_near,workspace/plain-walk-v13/parts/down_right/foot_toe.png,81.99928573250635,216.60148761594826,2.1778888860545664,0.9962876893987707,0.9962876893987707,6.5,2,15,17
down_right,5,600,21,neck,neck,cervical,workspace/plain-walk-v13/parts/down_right/neck.png,96.56246651243052,134.76934593336438,-9.090276920822323,0.875,1.6658988901172165,4,5,8,10
down_right,5,600,22,upper_body,upper_body,waist,workspace/plain-walk-v13/parts/down_right/upper_body.png,96.49497474683058,160.5,1.414213562373095,1,1,16,32,32,34
down_right,5,600,23,upper_arm_near,upper_arm,shoulder_near,workspace/plain-walk-v13/parts/down_right/upper_arm.png,86.96694412572513,141.25898566906417,-0.7452325981567639,1,0.9664680898047674,4.5,3,9,28
down_right,5,600,24,elbow_joint_near,elbow,shoulder_near,workspace/plain-walk-v13/parts/down_right/elbow.png,87.24348998872394,162.51948513622915,0,1,1,3,3,6,6
down_right,5,600,25,forearm_near,forearm,elbow_near,workspace/plain-walk-v13/parts/down_right/forearm.png,87.24348998872394,162.51948513622915,-38.30944591574575,1,0.6907584736957658,3.5,3,7,23
down_right,5,600,26,wrist_joint_near,wrist,elbow_near,workspace/plain-walk-v13/parts/down_right/wrist.png,94.52300869269958,171.73383091736915,0,1,1,2.5,2.5,5,5
down_right,5,600,27,hand_near,hand,wrist_near,workspace/plain-walk-v13/parts/down_right/hand.png,94.52300869269958,171.73383091736915,-23.490087271017106,1,0.885922864589235,4,2,8,9
down_right,5,600,28,head,head,neck,workspace/plain-walk-v13/parts/down_right/head.png,95.56246651243052,128.51934593336438,0,1,1,26,60,64,65
down_right,6,720,0,hip_joint_far,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,102.01040764008566,175.41812662478458,0,1,1,4,4,8,8
down_right,6,720,1,shin_far,shin,knee_far,workspace/plain-walk-v13/parts/down_right/shin.png,103.82020659024194,198.7646825503065,7.651026118215385,1,0.8648347043063546,5,3,10,34
down_right,6,720,2,knee_joint_far,knee,hip_far,workspace/plain-walk-v13/parts/down_right/knee.png,103.82020659024194,198.7646825503065,0,1,0.9165501776911714,4,4,8,8
down_right,6,720,3,thigh_far,thigh,hip_far,workspace/plain-walk-v13/parts/down_right/thigh.png,102.01040764008566,175.41812662478458,-4.432640203114274,1,0.9006383714178964,7,3,14,32
down_right,6,720,4,ankle_joint_far,ankle,knee_far,workspace/plain-walk-v13/parts/down_right/ankle.png,100.59619407771257,222.7644736094974,0,1,1,3,3,6,6
down_right,6,720,5,foot_far,foot,ankle_far,workspace/plain-walk-v13/parts/down_right/foot.png,100.59619407771257,222.7644736094974,0,0.9888630681963119,0.9888630681963119,5.5,2,17,16
down_right,6,720,6,shoulder_joint_far,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,107.49025291465135,137.27757398398091,0,0.72,0.72,3.5,3.5,7,7
down_right,6,720,7,upper_arm_far,upper_arm,shoulder_far,workspace/plain-walk-v13/parts/down_right/upper_arm.png,107.49025291465135,137.27757398398091,-5.223028980518707,-1,1.0057661551463088,4.5,3,9,28
down_right,6,720,8,elbow_joint_far,elbow,shoulder_far,workspace/plain-walk-v13/parts/down_right/elbow.png,109.50452362909364,159.31255626140583,0,1,1,3,3,6,6
down_right,6,720,9,forearm_far,forearm,elbow_far,workspace/plain-walk-v13/parts/down_right/forearm.png,109.50452362909364,159.31255626140583,-19.732220344120034,-1,0.9983903684613253,3.5,3,7,23
down_right,6,720,10,wrist_joint_far,wrist,elbow_far,workspace/plain-walk-v13/parts/down_right/wrist.png,115.23490387286019,175.2885734123278,0,1,1,2.5,2.5,5,5
down_right,6,720,11,hand_far,hand,wrist_far,workspace/plain-walk-v13/parts/down_right/hand.png,115.23490387286019,175.2885734123278,-1.074802307403552,-1,0.9990309347315787,4,2,8,9
down_right,6,720,12,shoulder_joint_near,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,86.47196937889456,137.75898566906417,0,0.72,0.72,3.5,3.5,7,7
down_right,6,720,13,waist_joint,waist,root,workspace/plain-walk-v13/parts/down_right/waist.png,96,157,0,1,1,9,5,18,10
down_right,6,720,14,lower_body,lower_body,root,workspace/plain-walk-v13/parts/down_right/lower_body.png,96,157,-0.5656854249492381,1,1,14,-2,28,26
down_right,6,720,15,hip_joint_near,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,89.98959235991434,177.58187337521542,0,1,1,4,4,8,8
down_right,6,720,16,thigh_near,thigh,hip_near,workspace/plain-walk-v13/parts/down_right/thigh.png,89.98959235991434,177.58187337521542,-38.337980328756835,1,0.8449701500358332,7,3,14,32
down_right,6,720,17,knee_joint_near,knee,hip_near,workspace/plain-walk-v13/parts/down_right/knee.png,103.61708238319567,194.81377154328254,0,1,0.62,4,4,8,8
down_right,6,720,18,shin_near,shin,knee_near,workspace/plain-walk-v13/parts/down_right/shin.png,103.61708238319567,194.81377154328254,19.292359918948314,1,0.7851717571278567,5,3,10,34
down_right,6,720,19,ankle_joint_near,ankle,knee_near,workspace/plain-walk-v13/parts/down_right/ankle.png,96.35355339059326,215.56402412284314,0,1,1,3,3,6,6
down_right,6,720,20,foot_near,foot_swing,ankle_near,workspace/plain-walk-v13/parts/down_right/foot_swing.png,96.35355339059326,215.56402412284314,-0.5939696961966999,1.018561553006147,1.018561553006147,4,2,17,16
down_right,6,720,21,neck,neck,cervical,workspace/plain-walk-v13/parts/down_right/neck.png,96.06749176559994,131.26934593336438,-9.090276920822323,0.875,1.6658988901172165,4,5,8,10
down_right,6,720,22,upper_body,upper_body,waist,workspace/plain-walk-v13/parts/down_right/upper_body.png,96,157,1.414213562373095,1,1,16,32,32,34
down_right,6,720,23,upper_arm_near,upper_arm,shoulder_near,workspace/plain-walk-v13/parts/down_right/upper_arm.png,86.47196937889456,137.75898566906417,6.002363271831591,1,1.0029150116160552,4.5,3,9,28
down_right,6,720,24,elbow_joint_near,elbow,shoulder_near,workspace/plain-walk-v13/parts/down_right/elbow.png,84.16473466098681,159.70215116291442,0,1,1,3,3,6,6
down_right,6,720,25,forearm_near,forearm,elbow_near,workspace/plain-walk-v13/parts/down_right/forearm.png,84.16473466098681,159.70215116291442,-17.860376839190454,1,0.837780212862616,3.5,3,7,23
down_right,6,720,26,wrist_joint_near,wrist,elbow_near,workspace/plain-walk-v13/parts/down_right/wrist.png,88.53281504886614,173.25803352846177,0,1,1,2.5,2.5,5,5
down_right,6,720,27,hand_near,hand,wrist_near,workspace/plain-walk-v13/parts/down_right/hand.png,88.53281504886614,173.25803352846177,-14.354267658086913,1,0.9614758153575746,4,2,8,9
down_right,6,720,28,head,head,neck,workspace/plain-walk-v13/parts/down_right/head.png,95.06749176559994,125.01934593336438,0,1,1,26,60,64,65
down_right,7,840,0,hip_joint_far,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,101.51543289325508,176.91812662478458,0,1,1,4,4,8,8
down_right,7,840,1,shin_far,shin,knee_far,workspace/plain-walk-v13/parts/down_right/shin.png,100.88774575431128,200.1554493350552,26.590820246397275,1,0.7961957279359211,5,3,10,34
down_right,7,840,2,knee_joint_far,knee,hip_far,workspace/plain-walk-v13/parts/down_right/knee.png,100.88774575431128,200.1554493350552,0,1,0.8427267350040312,4,4,8,8
down_right,7,840,3,thigh_far,thigh,hip_far,workspace/plain-walk-v13/parts/down_right/thigh.png,101.51543289325508,176.91812662478458,1.5472987657200827,1,0.8940691813356962,7,3,14,32
down_right,7,840,4,ankle_joint_far,ankle,knee_far,workspace/plain-walk-v13/parts/down_right/ankle.png,90.90883117545687,220.0908583195662,0,1,1,3,3,6,6
down_right,7,840,5,foot_far,foot_toe,ankle_far,workspace/plain-walk-v13/parts/down_right/foot_toe.png,90.90883117545687,220.0908583195662,0.7919595949289332,0.9750744859631743,0.9750744859631743,6.5,2,15,17
down_right,7,840,6,shoulder_joint_far,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,106.99527816782077,138.77757398398091,0,0.72,0.72,3.5,3.5,7,7
down_right,7,840,7,upper_arm_far,upper_arm,shoulder_far,workspace/plain-walk-v13/parts/down_right/upper_arm.png,106.99527816782077,138.77757398398091,-13.227239446791682,-1,1.0091682500948926,4.5,3,9,28
down_right,7,840,8,elbow_joint_far,elbow,shoulder_far,workspace/plain-walk-v13/parts/down_right/elbow.png,112.07533166264855,160.39026946782764,0,1,1,3,3,6,6
down_right,7,840,9,forearm_far,forearm,elbow_far,workspace/plain-walk-v13/parts/down_right/forearm.png,112.07533166264855,160.39026946782764,-37.34569305460067,-1,0.9474128269080834,3.5,3,7,23
down_right,7,840,10,wrist_joint_far,wrist,elbow_far,workspace/plain-walk-v13/parts/down_right/wrist.png,121.84560609988671,173.19439204954134,0,1,1,2.5,2.5,5,5
down_right,7,840,11,hand_far,hand,wrist_far,workspace/plain-walk-v13/parts/down_right/hand.png,121.84560609988671,173.19439204954134,-12.445079348883237,-1,0.9653917307774098,4,2,8,9
down_right,7,840,12,shoulder_joint_near,shoulder,thorax,workspace/plain-walk-v13/parts/down_right/shoulder.png,85.97699463206398,139.25898566906417,0,0.72,0.72,3.5,3.5,7,7
down_right,7,840,13,waist_joint,waist,root,workspace/plain-walk-v13/parts/down_right/waist.png,95.50502525316942,158.5,0,1,1,9,5,18,10
down_right,7,840,14,lower_body,lower_body,root,workspace/plain-walk-v13/parts/down_right/lower_body.png,95.50502525316942,158.5,-0.3535533905932738,1,1,14,-2,28,26
down_right,7,840,15,hip_joint_near,hip,root,workspace/plain-walk-v13/parts/down_right/hip.png,89.49461761308376,179.08187337521542,0,1,1,4,4,8,8
down_right,7,840,16,thigh_near,thigh,hip_near,workspace/plain-walk-v13/parts/down_right/thigh.png,89.49461761308376,179.08187337521542,-21.757518486866303,1,0.8898478846087478,7,3,14,32
down_right,7,840,17,knee_joint_near,knee,hip_near,workspace/plain-walk-v13/parts/down_right/knee.png,98.07067092292772,200.569727801862,0,1,0.9602116088195735,4,4,8,8
down_right,7,840,18,shin_near,shin,knee_near,workspace/plain-walk-v13/parts/down_right/shin.png,98.07067092292772,200.569727801862,-16.230050415651014,1,0.8919534515869587,5,3,10,34
down_right,7,840,19,ankle_joint_near,ankle,knee_near,workspace/plain-walk-v13/parts/down_right/ankle.png,105.0509667991878,224.54911357300742,0,1,1,3,3,6,6
down_right,7,840,20,foot_near,foot_swing,ankle_near,workspace/plain-walk-v13/parts/down_right/foot_swing.png,105.0509667991878,224.54911357300742,-1.1879393923933999,1.0323501352392845,1.0323501352392845,4,2,17,16
down_right,7,840,21,neck,neck,cervical,workspace/plain-walk-v13/parts/down_right/neck.png,95.57251701876936,132.76934593336438,-9.090276920822323,0.875,1.6658988901172165,4,5,8,10
down_right,7,840,22,upper_body,upper_body,waist,workspace/plain-walk-v13/parts/down_right/upper_body.png,95.50502525316942,158.5,1.414213562373095,1,1,16,32,32,34
down_right,7,840,23,upper_arm_near,upper_arm,shoulder_near,workspace/plain-walk-v13/parts/down_right/upper_arm.png,85.97699463206398,139.25898566906417,14.18226249350738,1,1.0258988983200703,4.5,3,9,28
down_right,7,840,24,elbow_joint_near,elbow,shoulder_near,workspace/plain-walk-v13/parts/down_right/elbow.png,80.44723582000039,161.14086277031814,0,1,1,3,3,6,6
down_right,7,840,25,forearm_near,forearm,elbow_near,workspace/plain-walk-v13/parts/down_right/forearm.png,80.44723582000039,161.14086277031814,-1.3425381303927948,1,0.9666516949474326,3.5,3,7,23
down_right,7,840,26,wrist_joint_near,wrist,elbow_near,workspace/plain-walk-v13/parts/down_right/wrist.png,80.83225573435843,177.5694305404002,0,1,1,2.5,2.5,5,5
down_right,7,840,27,hand_near,hand,wrist_near,workspace/plain-walk-v13/parts/down_right/hand.png,80.83225573435843,177.5694305404002,-2.9698484809835,1,0.999569249654287,4,2,8,9
down_right,7,840,28,head,head,neck,workspace/plain-walk-v13/parts/down_right/head.png,94.57251701876936,126.51934593336438,0,1,1,26,60,64,65
side,0,0,0,hip_joint_far,hip,root,workspace/plain-walk-v13/parts/side/hip.png,104,179.5,0,1,1,4,4,8,8
side,0,0,1,thigh_far,thigh,hip_far,workspace/plain-walk-v13/parts/side/thigh.png,104,179.5,12.232738951729527,1,0.999999999999999,7,3,14,32
side,0,0,2,knee_joint_far,knee,hip_far,workspace/plain-walk-v13/parts/side/knee.png,98.49103524486266,204.90966956350778,0,1,1,4,4,8,8
side,0,0,3,shin_far,shin,knee_far,workspace/plain-walk-v13/parts/side/shin.png,98.49103524486266,204.90966956350778,41.329937237639015,1,1.0000000000000004,5,3,10,34
side,0,0,4,ankle_joint_far,ankle,knee_far,workspace/plain-walk-v13/parts/side/ankle.png,80,225.93540654400974,0,1,1,3,3,6,6
side,0,0,5,foot_far,foot,ankle_far,workspace/plain-walk-v13/parts/side/foot.png,80,225.93540654400974,20,1,1,7,2,22,14
side,0,0,6,shoulder_joint_far,shoulder,thorax,workspace/plain-walk-v13/parts/side/shoulder.png,102,138.5,0,1,1,3.5,3.5,7,7
side,0,0,7,upper_arm_far,upper_arm,shoulder_far,workspace/plain-walk-v13/parts/side/upper_arm.png,102,138.5,-16.000000000000014,1,1.0000000000000002,4.5,3,9,28
side,0,0,8,elbow_joint_far,elbow,shoulder_far,workspace/plain-walk-v13/parts/side/elbow.png,108.06402182797399,159.64775731064302,0,1,1,3,3,6,6
side,0,0,9,forearm_far,forearm,elbow_far,workspace/plain-walk-v13/parts/side/forearm.png,108.06402182797399,159.64775731064302,-56.00000000000002,1,0.9999999999999998,3.5,3,7,23
side,0,0,10,wrist_joint_far,wrist,elbow_far,workspace/plain-walk-v13/parts/side/wrist.png,122.1576605614097,169.1540366696457,0,1,1,2.5,2.5,5,5
side,0,0,11,hand_far,hand,wrist_far,workspace/plain-walk-v13/parts/side/hand.png,122.1576605614097,169.1540366696457,-33,1,1,4,2,8,9
side,0,0,12,waist_joint,waist,root,workspace/plain-walk-v13/parts/side/waist.png,104,160,0,1,1,9,5,18,10
side,0,0,13,lower_body,lower_body,root,workspace/plain-walk-v13/parts/side/lower_body.png,104,160,0,1,1,12,-2,24,26
side,0,0,14,hip_joint_near,hip,root,workspace/plain-walk-v13/parts/side/hip.png,104,179.5,0,1,1,4,4,8,8
side,0,0,15,thigh_near,thigh,hip_near,workspace/plain-walk-v13/parts/side/thigh.png,104,179.5,-26.44501285800378,1,0.9999999999999998,7,3,14,32
side,0,0,16,knee_joint_near,knee,hip_near,workspace/plain-walk-v13/parts/side/knee.png,115.5788070652705,202.77941637896538,0,1,1,4,4,8,8
side,0,0,17,shin_near,shin,knee_near,workspace/plain-walk-v13/parts/side/shin.png,115.5788070652705,202.77941637896538,-19.662024265604554,1,1.0000000000000004,5,3,10,34
side,0,0,18,ankle_joint_near,ankle,knee_near,workspace/plain-walk-v13/parts/side/ankle.png,125,229.1468418066897,0,1,1,3,3,6,6
side,0,0,19,foot_near,foot,ankle_near,workspace/plain-walk-v13/parts/side/foot.png,125,229.1468418066897,-14,1,1,7,2,22,14
side,0,0,20,neck,neck,cervical,workspace/plain-walk-v13/parts/side/neck.png,102.7985078335273,129.1810264476709,3.3664606634298013,0.875,1.2514693182963201,4,5,8,10
side,0,0,21,upper_body,upper_body,waist,workspace/plain-walk-v13/parts/side/upper_body.png,104,160,2,1,1,12.5,32,25,34
side,0,0,22,shoulder_joint_near,shoulder,thorax,workspace/plain-walk-v13/parts/side/shoulder.png,104,138.5,0,1,1,3.5,3.5,7,7
side,0,0,23,upper_arm_near,upper_arm,shoulder_near,workspace/plain-walk-v13/parts/side/upper_arm.png,104,138.5,16.000000000000014,1,1.0000000000000002,4.5,3,9,28
side,0,0,24,elbow_joint_near,elbow,shoulder_near,workspace/plain-walk-v13/parts/side/elbow.png,97.93597817202601,159.64775731064302,0,1,1,3,3,6,6
side,0,0,25,forearm_near,forearm,elbow_near,workspace/plain-walk-v13/parts/side/forearm.png,97.93597817202601,159.64775731064302,0,1,1,3.5,3,7,23
side,0,0,26,wrist_joint_near,wrist,elbow_near,workspace/plain-walk-v13/parts/side/wrist.png,97.93597817202601,176.64775731064302,0,1,1,2.5,2.5,5,5
side,0,0,27,hand_near,hand,wrist_near,workspace/plain-walk-v13/parts/side/hand.png,97.93597817202601,176.64775731064302,8,1,1,4,2,8,9
side,0,0,28,head,head,neck,workspace/plain-walk-v13/parts/side/head.png,103.7985078335273,124.43102644767089,0,1,1,28,61,60,64
side,1,120,0,hip_joint_far,hip,root,workspace/plain-walk-v13/parts/side/hip.png,104,180,0,1,1,4,4,8,8
side,1,120,1,thigh_far,thigh,hip_far,workspace/plain-walk-v13/parts/side/thigh.png,104,180,-24.41785153559827,1,0.9999999999999999,7,3,14,32
