view,frame_zero_based,time_ms,joint,parent,position_x,position_y,metadata_json
side,5,600,ankle_near,knee_near,92,220,"{""foot_angle"": 22, ""foot_pitch"": 22, ""foot_asset"": ""foot"", ""contact"": false, ""sagittal_position"": [92, 220]}"
side,5,600,shoulder_far,thorax,102,139,"{""upper_angle"": 12}"
side,5,600,elbow_far,shoulder_far,97.4259428020093,160.51924721614373,"{""flex"": 14, ""local_rotation"": -14, ""depth"": -4.5740571979907045}"
side,5,600,wrist_far,elbow_far,98.01923424595181,177.50889127546836,"{""local_rotation"": 10, ""depth"": -3.980765754048188}"
side,5,600,hand_far,wrist_far,97.04502253923135,184.44076775665934,"{""angle"": 8}"
side,5,600,shoulder_near,thorax,104,139,"{""upper_angle"": -12}"
side,5,600,elbow_near,shoulder_near,108.5740571979907,160.51924721614373,"{""flex"": 42, ""local_rotation"": -42, ""depth"": 4.5740571979907045}"
side,5,600,wrist_near,elbow_near,122.32734610236481,170.51159650511576,"{""local_rotation"": 21, ""depth"": 18.32734610236481}"
side,5,600,hand_near,wrist_near,126.13981934747001,176.38229048073373,"{""angle"": -33}"
side,6,720,root,,104,176.5,{}
side,6,720,sacrum,root,100.5,169,{}
side,6,720,lumbar,sacrum,102.5,157,{}
side,6,720,thorax,lumbar,102,140,{}
side,6,720,cervical,thorax,102.5485078335273,126.93102644767089,{}
side,6,720,waist,lumbar,104,157,{}
side,6,720,neck,cervical,103.0485078335273,121.93102644767089,{}
side,6,720,head,neck,103.7985078335273,121.43102644767089,{}
side,6,720,hip_far,root,104,176.5,"{""phase"": 2, ""inside_pelvis"": true, ""thigh_depth"": 2.559442220479596}"
side,6,720,knee_far,hip_far,106.5594422204796,202.37371746618615,"{""sagittal_position"": [106.5594422204796, 202.37371746618615], ""flex"": 15.020968015589153, ""occluded_by"": ""thigh""}"
side,6,720,ankle_far,knee_far,102,230,"{""foot_angle"": 0, ""foot_pitch"": 0, ""foot_asset"": ""foot"", ""contact"": true, ""sagittal_position"": [102, 230]}"
side,6,720,hip_near,root,104,176.5,"{""phase"": 6, ""inside_pelvis"": true, ""thigh_depth"": 19.2721812120285}"
side,6,720,knee_near,hip_near,123.2721812120285,193.95230733544236,"{""sagittal_position"": [123.2721812120285, 193.95230733544236], ""flex"": 69.35927675915639, ""occluded_by"": ""shin""}"
side,6,720,ankle_near,knee_near,113,220,"{""foot_angle"": -6, ""foot_pitch"": -6, ""foot_asset"": ""foot"", ""contact"": false, ""sagittal_position"": [113, 220]}"
side,6,720,shoulder_far,thorax,102,135.5,"{""upper_angle"": 3}"
side,6,720,elbow_far,shoulder_far,100.84860896265523,157.4698497646006,"{""flex"": 20, ""local_rotation"": -20, ""depth"": -1.1513910373447642}"
side,6,720,wrist_far,elbow_far,105.81892794294176,173.72703061597224,"{""local_rotation"": 14, ""depth"": 3.8189279429417606}"
side,6,720,hand_far,wrist_far,106.18527963664236,180.71743735925426,"{""angle"": -3}"
side,6,720,shoulder_near,thorax,104,135.5,"{""upper_angle"": -2}"
side,6,720,elbow_near,shoulder_near,104.76778892745502,157.4865981944201,"{""flex"": 32, ""local_rotation"": -32, ""depth"": 0.7677889274550214}"
side,6,720,wrist_near,elbow_near,114.27406828645772,171.58023692785582,"{""local_rotation"": 15, ""depth"": 10.274068286457718}"
side,6,720,hand_near,wrist_near,116.55304536765782,178.19886695705105,"{""angle"": -19}"
side,7,840,root,,104,178,{}
side,7,840,sacrum,root,100.5,170.5,{}
side,7,840,lumbar,sacrum,102.5,158.5,{}
side,7,840,thorax,lumbar,102,141.5,{}
side,7,840,cervical,thorax,102.5485078335273,128.4310264476709,{}
side,7,840,waist,lumbar,104,158.5,{}
side,7,840,neck,cervical,103.0485078335273,123.43102644767089,{}
side,7,840,head,neck,103.7985078335273,122.93102644767089,{}
side,7,840,hip_far,root,104,178,"{""phase"": 3, ""inside_pelvis"": true, ""thigh_depth"": -0.8876836648214805}"
side,7,840,knee_far,hip_far,103.11231633517852,203.98484207593359,"{""sagittal_position"": [103.11231633517852, 203.98484207593359], ""flex"": 28.309187699274393, ""occluded_by"": ""thigh""}"
side,7,840,ankle_far,knee_far,89,228.16835976166024,"{""foot_angle"": 8, ""foot_pitch"": 8, ""foot_asset"": ""foot"", ""contact"": true, ""sagittal_position"": [89, 228.16835976166024]}"
side,7,840,hip_near,root,104,178,"{""phase"": 7, ""inside_pelvis"": true, ""thigh_depth"": 12.128370902415995}"
side,7,840,knee_near,hip_near,116.128370902416,200.99788292981398,"{""sagittal_position"": [116.128370902416, 200.99788292981398], ""flex"": 7.161910412476773, ""occluded_by"": ""shin""}"
side,7,840,ankle_near,knee_near,126,227.2,"{""foot_angle"": -12, ""foot_pitch"": -12, ""foot_asset"": ""foot"", ""contact"": false, ""sagittal_position"": [126, 227.2]}"
side,7,840,shoulder_far,thorax,102,137,"{""upper_angle"": -8}"
side,7,840,elbow_far,shoulder_far,105.06180822112144,158.78589751231453,"{""flex"": 30, ""local_rotation"": -30, ""depth"": 3.0618082211214395}"
side,7,840,wrist_far,elbow_far,115.52805330165762,172.18208032362884,"{""local_rotation"": 20, ""depth"": 13.528053301657629}"
side,7,840,hand_far,wrist_far,117.69117226228225,178.8394759376949,"{""angle"": -18}"
side,7,840,shoulder_near,thorax,104,137,"{""upper_angle"": 10}"
side,7,840,elbow_near,shoulder_near,100.17974009132753,158.66577056626858,"{""flex"": 22, ""local_rotation"": -22, ""depth"": -3.820259908672467}"
side,7,840,wrist_near,elbow_near,103.71423883522944,175.29427977874326,"{""local_rotation"": 10, ""depth"": -0.2857611647705589}"
side,7,840,hand_near,wrist_near,103.95853531214695,182.29001556787694,"{""angle"": -2}"
up_right,0,0,root,,95.50502525316942,179.5,{}
up_right,0,0,sacrum,root,93.0301515190165,172,{}
up_right,0,0,lumbar,sacrum,94.4443650813896,160,{}
up_right,0,0,thorax,lumbar,94.09081169079633,143,{}
up_right,0,0,waist,lumbar,95.50502525316942,160,{}
up_right,0,0,cervical,thorax,96.07266931974677,137.00700584496053,{}
up_right,0,0,neck,cervical,93.07266931974677,126.00700584496053,{}
up_right,0,0,head,neck,93.07266931974677,126.00700584496053,{}
up_right,0,0,hip_far,root,89.49461761308376,178.41812662478458,"{""phase"": 4, ""inside_pelvis"": true, ""depth"": -6.0104076400856545, ""thigh_depth"": -2.1149813044103523}"
up_right,0,0,knee_far,hip_far,85.59919127740847,203.40773323810552,"{""depth"": -2.1149813044103523, ""flex"": 29.09719828590949, ""sagittal_position"": [98.49103524486266, 204.90966956350778], ""occluded_by"": ""shin""}"
up_right,0,0,ankle_far,knee_far,72.52405486460663,225.8592026673156,"{""depth"": 10.960155108391485, ""contact"": true, ""foot_angle"": 4.525483399593904, ""foot_pitch"": 20, ""foot_asset"": ""foot_toe"", ""ground_y"": 239.47282791951048, ""ground_slope"": 0, ""lift"": 0, ""sagittal_position"": [80, 225.93540654400974]}"
up_right,0,0,hip_near,root,101.51543289325508,180.58187337521542,"{""phase"": 0, ""inside_pelvis"": true, ""depth"": 6.0104076400856545, ""thigh_depth"": -2.177045353817819}"
up_right,0,0,knee_near,hip_near,109.70288588715856,200.18359474465686,"{""depth"": -2.177045353817819, ""flex"": 6.782988592399299, ""sagittal_position"": [115.5788070652705, 202.77941637896538], ""occluded_by"": ""thigh""}"
up_right,0,0,ankle_near,knee_near,116.36467529817259,222.85559070381646,"{""depth"": -8.838834764831843, ""contact"": true, ""foot_angle"": -3.167838379715733, ""foot_pitch"": -14, ""foot_asset"": ""foot_heel"", ""ground_y"": 235.90900974233026, ""ground_slope"": 0, ""lift"": 0, ""sagittal_position"": [125, 229.1468418066897]}"
up_right,0,0,shoulder_far,thorax,85.0266595876342,138.7349146961661,"{""upper_angle"": -16, ""depth"": -7.4246212024587495}"
up_right,0,0,elbow_far,shoulder_far,86.31462698047872,160.225704883275,"{""flex"": 40, ""local_rotation"": -40, ""depth"": -14.71247572126153}"
up_right,0,0,wrist_far,elbow_far,93.83165394850374,170.52924084387817,"{""local_rotation"": 12.65, ""depth"": -27.126863793248035}"
up_right,0,0,hand_far,wrist_far,96.37238571069966,175.89128037871916,"{""angle"": -25.353317016580196, ""depth"": -27.126863793248035}"
up_right,0,0,shoulder_near,thorax,106.97059799101307,141.2772693820261,"{""upper_angle"": 16, ""depth"": 8.838834764831844}"
up_right,0,0,elbow_near,shoulder_near,105.5111141599356,162.08199381620324,"{""flex"": 16, ""local_rotation"": -16, ""depth"": 15.95517284540168}"
up_right,0,0,wrist_near,elbow_near,107.48235762004143,179.08199381620324,"{""local_rotation"": 4.4, ""depth"": 17.926416305507495}"
up_right,0,0,hand_near,wrist_near,107.79255301583686,186.03098389657234,"{""angle"": -2.555924809921374, ""depth"": 17.926416305507495}"
up_right,1,120,root,,95.50502525316942,180,{}
up_right,1,120,sacrum,root,93.0301515190165,172.5,{}
up_right,1,120,lumbar,sacrum,94.4443650813896,160.5,{}
up_right,1,120,thorax,lumbar,94.09081169079633,143.5,{}
up_right,1,120,waist,lumbar,95.50502525316942,160.5,{}
up_right,1,120,cervical,thorax,96.07266931974677,137.50700584496053,{}
up_right,1,120,neck,cervical,93.07266931974677,126.50700584496053,{}
up_right,1,120,head,neck,93.07266931974677,126.50700584496053,{}
up_right,1,120,hip_far,root,89.49461761308376,178.91812662478458,"{""phase"": 5, ""inside_pelvis"": true, ""depth"": -6.0104076400856545, ""thigh_depth"": -13.61045630228136}"
up_right,1,120,knee_far,hip_far,97.09466627527947,200.11855950840038,"{""depth"": -13.61045630228136, ""flex"": 78.75206665346361, ""sagittal_position"": [114.74809189277266, 203.6744275678318], ""occluded_by"": ""shin""}"
up_right,1,120,ankle_far,knee_far,81.0093362388452,218.57681806701677,"{""depth"": 2.474873734152915, ""contact"": false, ""foot_angle"": 4.978031739553295, ""foot_pitch"": 22, ""foot_asset"": ""foot_swing"", ""ground_y"": 237.9454772721475, ""ground_slope"": 0, ""lift"": 5.6293014373757835, ""sagittal_position"": [92, 220]}"
up_right,1,120,hip_near,root,101.51543289325508,181.08187337521542,"{""phase"": 1, ""inside_pelvis"": true, ""depth"": 6.0104076400856545, ""thigh_depth"": -3.5363771292493222}"
up_right,1,120,knee_near,hip_near,111.06221766259006,199.59191942390433,"{""depth"": -3.5363771292493222, ""flex"": 38.466957331949864, ""sagittal_position"": [117.50119249785043, 202.2197615004299], ""occluded_by"": ""thigh""}"
up_right,1,120,ankle_near,knee_near,108.58650070512056,225.32817305217168,"{""depth"": -1.06066017177982, ""contact"": true, ""foot_angle"": 0, ""foot_pitch"": 0, ""foot_asset"": ""foot"", ""ground_y"": 237.30908116907963, ""ground_slope"": 0, ""lift"": 0, ""sagittal_position"": [114, 230]}"
up_right,1,120,shoulder_far,thorax,85.0266595876342,139.2349146961661,"{""upper_angle"": -12, ""depth"": -7.4246212024587495}"
up_right,1,120,elbow_far,shoulder_far,85.303205450633,161.01290966128857,"{""flex"": 42, ""local_rotation"": -42, ""depth"": -13.61676906392868}"
up_right,1,120,wrist_far,elbow_far,92.58272415460864,171.78326245809265,"{""local_rotation"": 11.55, ""depth"": -25.787338055754304}"
up_right,1,120,hand_far,wrist_far,95.06760535410935,177.21559399581997,"{""angle"": -24.58051452719463, ""depth"": -25.787338055754304}"
up_right,1,120,shoulder_near,thorax,106.97059799101307,141.7772693820261,"{""upper_angle"": 12, ""depth"": 8.838834764831844}"
up_right,1,120,elbow_near,shoulder_near,106.56467825352489,163.03776884919108,"{""flex"": 14, ""local_rotation"": -14, ""depth"": 14.9016087518124}"
up_right,1,120,wrist_near,elbow_near,109.00700007425114,180.06097454077425,"{""local_rotation"": 5.5, ""depth"": 16.504889766075237}"
up_right,1,120,hand_near,wrist_near,109.4128057163678,187.0237441414068,"{""angle"": -3.33555166233046, ""depth"": 16.504889766075237}"
up_right,2,240,root,,96,176.5,{}
up_right,2,240,sacrum,root,93.52512626584708,169,{}
up_right,2,240,lumbar,sacrum,94.93933982822018,157,{}
up_right,2,240,thorax,lumbar,94.58578643762691,140,{}
up_right,2,240,waist,lumbar,96,157,{}
up_right,2,240,cervical,thorax,96.56764406657734,134.00700584496053,{}
up_right,2,240,neck,cervical,93.56764406657734,123.00700584496053,{}
up_right,2,240,head,neck,93.56764406657734,123.00700584496053,{}
up_right,2,240,hip_far,root,89.98959235991434,175.41812662478458,"{""phase"": 6, ""inside_pelvis"": true, ""depth"": -6.0104076400856545, ""thigh_depth"": -19.63789766336698}"
up_right,2,240,knee_far,hip_far,103.61708238319567,188.8440939077277,"{""depth"": -19.63789766336698, ""flex"": 69.35927675915639, ""sagittal_position"": [123.2721812120285, 193.95230733544236], ""occluded_by"": ""thigh""}"
up_right,2,240,ankle_far,knee_far,96.35355339059326,213.85092328131014,"{""depth"": -12.374368670764582, ""contact"": false, ""foot_angle"": -1.3576450198781715, ""foot_pitch"": -6, ""foot_asset"": ""foot"", ""ground_y"": 235.27261363926237, ""ground_slope"": 0, ""lift"": 9.543094939242454, ""sagittal_position"": [113, 220]}"
up_right,2,240,hip_near,root,102.01040764008566,177.58187337521542,"{""phase"": 2, ""inside_pelvis"": true, ""depth"": 6.0104076400856545, ""thigh_depth"": 4.2006086899293775}"
up_right,2,240,knee_near,hip_near,103.82020659024194,200.888900403813,"{""depth"": 4.2006086899293775, ""flex"": 15.020968015589153, ""sagittal_position"": [106.5594422204796, 202.37371746618615], ""occluded_by"": ""shin""}"
up_right,2,240,ankle_near,knee_near,100.59619407771257,226.7027886347983,"{""depth"": 7.4246212024587495, ""contact"": true, ""foot_angle"": 0, ""foot_pitch"": 0, ""foot_asset"": ""foot"", ""ground_y"": 238.83643181644257, ""ground_slope"": 0, ""lift"": 0, ""sagittal_position"": [102, 230]}"
up_right,2,240,shoulder_far,thorax,85.52163433446478,135.7349146961661,"{""upper_angle"": -2, ""depth"": -7.4246212024587495}"
up_right,2,240,elbow_far,shoulder_far,83.21439961655705,157.76494559115608,"{""flex"": 32, ""local_rotation"": -32, ""depth"": -10.817673434613267}"
up_right,2,240,wrist_far,elbow_far,87.58248000443636,172.39634069248015,"{""local_rotation"": 8.25, ""depth"": -19.89350224394296}"
up_right,2,240,hand_far,wrist_far,88.90901834363754,178.87325991277467,"{""angle"": -11.57468303934748, ""depth"": -19.89350224394296}"
up_right,2,240,shoulder_near,thorax,107.46557273784364,138.2772693820261,"{""upper_angle"": 3, ""depth"": 8.838834764831844}"
up_right,2,240,elbow_near,shoulder_near,109.47984345228593,160.18198663380244,"{""flex"": 20, ""local_rotation"": -20, ""depth"": 12.48141829988193}"
up_right,2,240,wrist_near,elbow_near,115.21022369605247,176.72033118562368,"{""local_rotation"": 7.700000000000001, ""depth"": 11.182706032406857}"
up_right,2,240,hand_near,wrist_near,116.78566369627839,183.69231304882132,"{""angle"": -12.733124854961403, ""depth"": 11.182706032406857}"
up_right,3,360,root,,96.49497474683058,178,{}
up_right,3,360,sacrum,root,94.02010101267766,170.5,{}
up_right,3,360,lumbar,sacrum,95.43431457505076,158.5,{}
up_right,3,360,thorax,lumbar,95.08076118445749,141.5,{}
up_right,3,360,waist,lumbar,96.49497474683058,158.5,{}
up_right,3,360,cervical,thorax,97.06261881340792,135.50700584496053,{}
up_right,3,360,neck,cervical,94.06261881340792,124.50700584496053,{}
up_right,3,360,head,neck,94.06261881340792,124.50700584496053,{}
up_right,3,360,hip_far,root,90.48456710674492,176.91812662478458,"{""phase"": 7, ""inside_pelvis"": true, ""depth"": -6.0104076400856545, ""thigh_depth"": -14.586460949929611}"
up_right,3,360,knee_far,hip_far,99.06062041658888,196.27152998854336,"{""depth"": -14.586460949929611, ""flex"": 7.161910412476773, ""sagittal_position"": [116.128370902416, 200.99788292981398], ""occluded_by"": ""thigh""}"
up_right,3,360,ankle_far,knee_far,106.04091629284896,218.8237063261239,"{""depth"": -21.566756826189696, ""contact"": false, ""foot_angle"": -2.715290039756343, ""foot_pitch"": -12, ""foot_asset"": ""foot_heel"", ""ground_y"": 233.61798377128585, ""ground_slope"": 0, ""lift"": 2.022670337105547, ""sagittal_position"": [126, 227.2]}"
up_right,3,360,hip_near,root,102.50538238691624,179.08187337521542,"{""phase"": 3, ""inside_pelvis"": true, ""depth"": 6.0104076400856545, ""thigh_depth"": 6.6380947790294496}"
up_right,3,360,knee_near,hip_near,101.87769524797244,203.02304219821082,"{""depth"": 6.6380947790294496, ""flex"": 28.309187699274393, ""sagittal_position"": [103.11231633517852, 203.98484207593359], ""occluded_by"": ""shin""}"
up_right,3,360,ankle_near,knee_near,91.89878066911803,226.99561160535424,"{""depth"": 16.617009357883866, ""contact"": true, ""foot_angle"": 1.810193359837562, ""foot_pitch"": 8, ""foot_asset"": ""foot_toe"", ""ground_y"": 240.4910616844191, ""ground_slope"": 0, ""lift"": 0, ""sagittal_position"": [89, 228.16835976166024]}"
up_right,3,360,shoulder_far,thorax,86.01660908129536,137.2349146961661,"{""upper_angle"": 10, ""depth"": -7.4246212024587495}"
up_right,3,360,elbow_far,shoulder_far,80.48685026923177,158.6845787274493,"{""flex"": 22, ""local_rotation"": -22, ""depth"": -7.5517166398875375}"
up_right,3,360,wrist_far,elbow_far,80.87187018358982,175.51302938231663,"{""local_rotation"": 5.5, ""depth"": -12.16523278534624}"
up_right,3,360,hand_far,wrist_far,80.69221066389899,182.5128585577129,"{""angle"": 1.4702462738614932, ""depth"": -12.16523278534624}"
up_right,3,360,shoulder_near,thorax,107.96054748467422,139.7772693820261,"{""upper_angle"": -8, ""depth"": 8.838834764831844}"
up_right,3,360,elbow_near,shoulder_near,113.040600979502,161.73636892280848,"{""flex"": 30, ""local_rotation"": -30, ""depth"": 9.588837547964253}"
up_right,3,360,wrist_near,elbow_near,122.81087541674016,175.72461196372333,"{""local_rotation"": 11, ""depth"": 4.557606245187438}"
up_right,3,360,hand_near,wrist_near,125.88734629199162,182.14142869917956,"{""angle"": -25.614866528389527, ""depth"": 4.557606245187438}"
up_right,4,480,root,,96.49497474683058,179.5,{}
up_right,4,480,sacrum,root,94.02010101267766,172,{}
up_right,4,480,lumbar,sacrum,95.43431457505076,160,{}
up_right,4,480,thorax,lumbar,95.08076118445749,143,{}
up_right,4,480,waist,lumbar,96.49497474683058,160,{}
up_right,4,480,cervical,thorax,97.06261881340792,137.00700584496053,{}
up_right,4,480,neck,cervical,94.06261881340792,126.00700584496053,{}
up_right,4,480,head,neck,94.06261881340792,126.00700584496053,{}
up_right,4,480,hip_far,root,90.48456710674492,178.41812662478458,"{""phase"": 0, ""inside_pelvis"": true, ""depth"": -6.0104076400856545, ""thigh_depth"": -14.197860633989128}"
up_right,4,480,knee_far,hip_far,98.6720201006484,198.13169553016414,"{""depth"": -14.197860633989128, ""flex"": 6.782988592399299, ""sagittal_position"": [115.5788070652705, 202.77941637896538], ""occluded_by"": ""thigh""}"
up_right,4,480,ankle_far,knee_far,105.33380951166242,220.930375574316,"{""depth"": -20.85965004500315, ""contact"": true, ""foot_angle"": -3.167838379715733, ""foot_pitch"": -14, ""foot_asset"": ""foot_heel"", ""ground_y"": 233.74526299189944, ""ground_slope"": 0, ""lift"": 0, ""sagittal_position"": [125, 229.1468418066897]}"
up_right,4,480,hip_near,root,102.50538238691624,180.58187337521542,"{""phase"": 4, ""inside_pelvis"": true, ""depth"": 6.0104076400856545, ""thigh_depth"": 9.905833975760956}"
up_right,4,480,knee_near,hip_near,98.60995605124094,205.43933007226596,"{""depth"": 9.905833975760956, ""flex"": 29.09719828590949, ""sagittal_position"": [98.49103524486266, 204.90966956350778], ""occluded_by"": ""shin""}"
up_right,4,480,ankle_near,knee_near,85.5348196384391,227.78144942218626,"{""depth"": 22.980970388562795, ""contact"": true, ""foot_angle"": 4.525483399593904, ""foot_pitch"": 20, ""foot_asset"": ""foot_toe"", ""ground_y"": 241.6365746699413, ""ground_slope"": 0, ""lift"": 0, ""sagittal_position"": [80, 225.93540654400974]}"
up_right,4,480,shoulder_far,thorax,86.01660908129536,138.7349146961661,"{""upper_angle"": 16, ""depth"": -7.4246212024587495}"
up_right,4,480,elbow_far,shoulder_far,78.90027100072552,159.53963913034323,"{""flex"": 16, ""local_rotation"": -16, ""depth"": -5.965137371381294}"
up_right,4,480,wrist_far,elbow_far,76.9290275406197,176.53963913034323,"{""local_rotation"": 4.4, ""depth"": -7.93638083148711}"
up_right,4,480,hand_far,wrist_far,75.85935251434105,183.48862921071233,"{""angle"": 8.75099194697399, ""depth"": -7.93638083148711}"
up_right,4,480,shoulder_near,thorax,107.96054748467422,141.2772693820261,"{""upper_angle"": -16, ""depth"": 8.838834764831844}"
up_right,4,480,elbow_near,shoulder_near,115.248402003477,162.768059569135,"{""flex"": 40, ""local_rotation"": -40, ""depth"": 7.5508673719873345}"
up_right,4,480,wrist_near,elbow_near,127.66279007546352,173.07159552973818,"{""local_rotation"": 12.65, ""depth"": 0.033840403962289045}"
up_right,4,480,hand_near,wrist_near,131.91759822404595,178.43363506457916,"{""angle"": -38.43219545110405, ""depth"": 0.033840403962289045}"
up_right,5,600,root,,96.49497474683058,180,{}
up_right,5,600,sacrum,root,94.02010101267766,172.5,{}
up_right,5,600,lumbar,sacrum,95.43431457505076,160.5,{}
up_right,5,600,thorax,lumbar,95.08076118445749,143.5,{}
up_right,5,600,waist,lumbar,96.49497474683058,160.5,{}
up_right,5,600,cervical,thorax,97.06261881340792,137.50700584496053,{}
up_right,5,600,neck,cervical,94.06261881340792,126.50700584496053,{}
up_right,5,600,head,neck,94.06261881340792,126.50700584496053,{}
up_right,5,600,hip_far,root,90.48456710674492,178.91812662478458,"{""phase"": 1, ""inside_pelvis"": true, ""depth"": -6.0104076400856545, ""thigh_depth"": -15.557192409420631}"
up_right,5,600,knee_far,hip_far,100.0313518760799,197.5243285469573,"{""depth"": -15.557192409420631, ""flex"": 38.466957331949864, ""sagittal_position"": [117.50119249785043, 202.2197615004299], ""occluded_by"": ""thigh""}"
up_right,5,600,ankle_far,knee_far,97.5556349186104,223.38080097678392,"{""depth"": -13.081475451951128, ""contact"": true, ""foot_angle"": 0, ""foot_pitch"": 0, ""foot_asset"": ""foot"", ""ground_y"": 235.1453344186488, ""ground_slope"": 0, ""lift"": 0, ""sagittal_position"": [114, 230]}"
up_right,5,600,hip_near,root,102.50538238691624,181.08187337521542,"{""phase"": 5, ""inside_pelvis"": true, ""depth"": 6.0104076400856545, ""thigh_depth"": -1.58964102211005}"
up_right,5,600,knee_near,hip_near,110.10543104911194,202.1362225252901,"{""depth"": -1.58964102211005, ""flex"": 78.75206665346361, ""sagittal_position"": [114.74809189277266, 203.6744275678318], ""occluded_by"": ""shin""}"
up_right,5,600,ankle_near,knee_near,94.02010101267767,220.4937436715127,"{""depth"": 14.495689014324224, ""contact"": false, ""foot_angle"": 4.978031739553295, ""foot_pitch"": 22, ""foot_asset"": ""foot_swing"", ""ground_y"": 240.10922402257836, ""ground_slope"": 0, ""lift"": 5.6293014373757835, ""sagittal_position"": [92, 220]}"
up_right,5,600,shoulder_far,thorax,86.01660908129536,139.2349146961661,"{""upper_angle"": 12, ""depth"": -7.4246212024587495}"
up_right,5,600,elbow_far,shoulder_far,79.9538350943148,160.49541416333108,"{""flex"": 14, ""local_rotation"": -14, ""depth"": -7.018701464970574}"
up_right,5,600,wrist_far,elbow_far,78.35055408005196,177.51861985491425,"{""local_rotation"": 5.5, ""depth"": -9.461023285696836}"
up_right,5,600,hand_far,wrist_far,77.34039872992244,184.4813894555468,"{""angle"": 8.254850151648741, ""depth"": -9.461023285696836}"
up_right,5,600,shoulder_near,thorax,107.96054748467422,141.7772693820261,"{""upper_angle"": -12, ""depth"": 8.838834764831844}"
up_right,5,600,elbow_near,shoulder_near,114.15269534614414,163.55526434714858,"{""flex"": 42, ""local_rotation"": -42, ""depth"": 8.562288901833044}"
up_right,5,600,wrist_near,elbow_near,126.32326433796977,174.32561714395266,"{""local_rotation"": 11.55, ""depth"": 1.2827701978574044}"
up_right,5,600,hand_near,wrist_near,130.52001313821796,179.75794868167998,"{""angle"": -37.68788738458921, ""depth"": 1.2827701978574044}"
up_right,6,720,root,,96,176.5,{}
up_right,6,720,sacrum,root,93.52512626584708,169,{}
up_right,6,720,lumbar,sacrum,94.93933982822018,157,{}
up_right,6,720,thorax,lumbar,94.58578643762691,140,{}
up_right,6,720,waist,lumbar,96,157,{}
up_right,6,720,cervical,thorax,96.56764406657734,134.00700584496053,{}
up_right,6,720,neck,cervical,93.56764406657734,123.00700584496053,{}
up_right,6,720,head,neck,93.56764406657734,123.00700584496053,{}
up_right,6,720,hip_far,root,89.98959235991434,175.41812662478458,"{""phase"": 2, ""inside_pelvis"": true, ""depth"": -6.0104076400856545, ""thigh_depth"": -7.8202065902419315}"
up_right,6,720,knee_far,hip_far,91.79939131007062,198.8297969656981,"{""depth"": -7.8202065902419315, ""flex"": 15.020968015589153, ""sagittal_position"": [106.5594422204796, 202.37371746618615], ""occluded_by"": ""shin""}"
up_right,6,720,ankle_far,knee_far,88.57537879754125,224.75541655941058,"{""depth"": -4.59619407771256, ""contact"": true, ""foot_angle"": 0, ""foot_pitch"": 0, ""foot_asset"": ""foot"", ""ground_y"": 236.67268506601175, ""ground_slope"": 0, ""lift"": 0, ""sagittal_position"": [102, 230]}"
up_right,6,720,hip_near,root,102.01040764008566,177.58187337521542,"{""phase"": 6, ""inside_pelvis"": true, ""depth"": 6.0104076400856545, ""thigh_depth"": -7.617082383195672}"
up_right,6,720,knee_near,hip_near,115.63789766336699,190.92028367251746,"{""depth"": -7.617082383195672, ""flex"": 69.35927675915639, ""sagittal_position"": [123.2721812120285, 193.95230733544236], ""occluded_by"": ""thigh""}"
up_right,6,720,ankle_near,knee_near,108.37436867076458,215.79643362309983,"{""depth"": -0.35355339059327306, ""contact"": false, ""foot_angle"": -1.3576450198781715, ""foot_pitch"": -6, ""foot_asset"": ""foot"", ""ground_y"": 237.43636038969322, ""ground_slope"": 0, ""lift"": 9.543094939242454, ""sagittal_position"": [113, 220]}"
up_right,6,720,shoulder_far,thorax,85.52163433446478,135.7349146961661,"{""upper_angle"": 3, ""depth"": -7.4246212024587495}"
up_right,6,720,elbow_far,shoulder_far,81.8790507994147,157.6396319479424,"{""flex"": 20, ""local_rotation"": -20, ""depth"": -9.438891916901044}"
up_right,6,720,wrist_far,elbow_far,83.17776306688977,174.1779764997637,"{""local_rotation"": 7.700000000000001, ""depth"": -15.169272160667585}"
up_right,6,720,hand_far,wrist_far,83.20211927541366,181.14995836296134,"{""angle"": -0.20015862114913222, ""depth"": -15.169272160667585}"
up_right,6,720,shoulder_near,thorax,107.46557273784364,138.2772693820261,"{""upper_angle"": -2, ""depth"": 8.838834764831844}"
up_right,6,720,elbow_near,shoulder_near,110.85862496999815,160.30730027701608,"{""flex"": 32, ""local_rotation"": -32, ""depth"": 11.146069482739579}"
up_right,6,720,wrist_near,elbow_near,119.93445377932787,174.93869537834016,"{""local_rotation"": 8.25, ""depth"": 6.777989094860249}"
up_right,6,720,hand_near,wrist_near,122.90870406603668,181.41561459863468,"{""angle"": -24.664945092121876, ""depth"": 6.777989094860249}"
up_right,7,840,root,,95.50502525316942,178,{}
up_right,7,840,sacrum,root,93.0301515190165,170.5,{}
up_right,7,840,lumbar,sacrum,94.4443650813896,158.5,{}
up_right,7,840,thorax,lumbar,94.09081169079633,141.5,{}
up_right,7,840,waist,lumbar,95.50502525316942,158.5,{}
up_right,7,840,cervical,thorax,96.07266931974677,135.50700584496053,{}
up_right,7,840,neck,cervical,93.07266931974677,124.50700584496053,{}
up_right,7,840,head,neck,93.07266931974677,124.50700584496053,{}
up_right,7,840,hip_far,root,89.49461761308376,176.91812662478458,"{""phase"": 3, ""inside_pelvis"": true, ""depth"": -6.0104076400856545, ""thigh_depth"": -5.3827205011418595}"
